"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 26 00:58:46 UTC 2026","Fri Jun 26 00:59:16 UTC 2026","30001","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Fri Jun 26 00:57:40 UTC 2026","Fri Jun 26 00:58:10 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Fri Jun 26 00:56:02 UTC 2026","Fri Jun 26 00:56:02 UTC 2026","282","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Fri Jun 26 00:55:25 UTC 2026","Fri Jun 26 00:55:26 UTC 2026","567","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Fri Jun 26 00:56:39 UTC 2026","Fri Jun 26 00:56:40 UTC 2026","1056","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Fri Jun 26 00:56:37 UTC 2026","Fri Jun 26 00:56:39 UTC 2026","1290","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Fri Jun 26 00:55:26 UTC 2026","Fri Jun 26 00:55:31 UTC 2026","5170","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Fri Jun 26 00:57:35 UTC 2026","Fri Jun 26 00:57:35 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Fri Jun 26 00:58:41 UTC 2026","Fri Jun 26 00:58:41 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Fri Jun 26 00:56:01 UTC 2026","Fri Jun 26 00:56:02 UTC 2026","410","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Fri Jun 26 00:55:31 UTC 2026","Fri Jun 26 00:56:01 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Fri Jun 26 00:56:40 UTC 2026","Fri Jun 26 00:57:35 UTC 2026","55401","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Fri Jun 26 00:56:02 UTC 2026","Fri Jun 26 00:56:02 UTC 2026","230","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Fri Jun 26 00:56:07 UTC 2026","Fri Jun 26 00:56:37 UTC 2026","30001","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Fri Jun 26 00:58:11 UTC 2026","Fri Jun 26 00:58:41 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Fri Jun 26 00:56:02 UTC 2026","Fri Jun 26 00:56:07 UTC 2026","5176","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
