"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Aug 15 00:25:10 UTC 2026","Sat Aug 15 00:25:40 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Sat Aug 15 00:22:23 UTC 2026","Sat Aug 15 00:22:29 UTC 2026","5203","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Sat Aug 15 00:23:00 UTC 2026","Sat Aug 15 00:23:05 UTC 2026","5126","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sat Aug 15 00:23:37 UTC 2026","Sat Aug 15 00:23:38 UTC 2026","1056","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Sat Aug 15 00:22:29 UTC 2026","Sat Aug 15 00:22:59 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Sat Aug 15 00:23:38 UTC 2026","Sat Aug 15 00:24:34 UTC 2026","56763","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Sat Aug 15 00:23:35 UTC 2026","Sat Aug 15 00:23:37 UTC 2026","1535","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Sat Aug 15 00:24:40 UTC 2026","Sat Aug 15 00:25:10 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sat Aug 15 00:22:59 UTC 2026","Sat Aug 15 00:23:00 UTC 2026","281","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Sat Aug 15 00:25:40 UTC 2026","Sat Aug 15 00:25:40 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Sat Aug 15 00:22:59 UTC 2026","Sat Aug 15 00:22:59 UTC 2026","245","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Sat Aug 15 00:22:59 UTC 2026","Sat Aug 15 00:22:59 UTC 2026","288","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Sat Aug 15 00:25:45 UTC 2026","Sat Aug 15 00:26:15 UTC 2026","30001","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sat Aug 15 00:22:23 UTC 2026","Sat Aug 15 00:22:23 UTC 2026","644","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Sat Aug 15 00:23:05 UTC 2026","Sat Aug 15 00:23:35 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Sat Aug 15 00:24:34 UTC 2026","Sat Aug 15 00:24:34 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
