"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 19 00:57:21 UTC 2026","Tue May 19 00:57:51 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Tue May 19 00:56:45 UTC 2026","Tue May 19 00:57:15 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Tue May 19 00:58:57 UTC 2026","Tue May 19 00:58:57 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Tue May 19 00:57:16 UTC 2026","Tue May 19 00:57:21 UTC 2026","5141","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Tue May 19 00:57:16 UTC 2026","Tue May 19 00:57:16 UTC 2026","266","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Tue May 19 00:57:53 UTC 2026","Tue May 19 00:57:54 UTC 2026","1057","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Tue May 19 01:00:08 UTC 2026","Tue May 19 01:00:38 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Tue May 19 01:00:03 UTC 2026","Tue May 19 01:00:03 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Tue May 19 00:57:16 UTC 2026","Tue May 19 00:57:16 UTC 2026","298","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Tue May 19 00:57:15 UTC 2026","Tue May 19 00:57:16 UTC 2026","283","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Tue May 19 00:57:51 UTC 2026","Tue May 19 00:57:53 UTC 2026","1283","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Tue May 19 00:59:03 UTC 2026","Tue May 19 00:59:33 UTC 2026","30001","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Tue May 19 00:59:33 UTC 2026","Tue May 19 01:00:03 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Tue May 19 00:57:54 UTC 2026","Tue May 19 00:58:57 UTC 2026","63610","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Tue May 19 00:56:39 UTC 2026","Tue May 19 00:56:40 UTC 2026","727","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"failed","Tue May 19 00:56:40 UTC 2026","Tue May 19 00:56:45 UTC 2026","5171","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
