"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 23 00:55:16 UTC 2026","Sat May 23 00:55:17 UTC 2026","336","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Sat May 23 00:55:22 UTC 2026","Sat May 23 00:55:52 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Sat May 23 00:57:27 UTC 2026","Sat May 23 00:57:57 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Sat May 23 00:54:41 UTC 2026","Sat May 23 00:54:46 UTC 2026","5193","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sat May 23 00:55:17 UTC 2026","Sat May 23 00:55:17 UTC 2026","281","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Sat May 23 00:55:52 UTC 2026","Sat May 23 00:55:54 UTC 2026","1273","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sat May 23 00:55:17 UTC 2026","Sat May 23 00:55:17 UTC 2026","232","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Sat May 23 00:57:57 UTC 2026","Sat May 23 00:57:57 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Sat May 23 00:56:56 UTC 2026","Sat May 23 00:57:26 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Sat May 23 00:54:46 UTC 2026","Sat May 23 00:55:16 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Sat May 23 00:58:02 UTC 2026","Sat May 23 00:58:32 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sat May 23 00:55:54 UTC 2026","Sat May 23 00:55:55 UTC 2026","1056","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"failed","Sat May 23 00:55:17 UTC 2026","Sat May 23 00:55:22 UTC 2026","5175","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Sat May 23 00:55:55 UTC 2026","Sat May 23 00:56:51 UTC 2026","56489","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Sat May 23 00:56:51 UTC 2026","Sat May 23 00:56:51 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sat May 23 00:54:40 UTC 2026","Sat May 23 00:54:41 UTC 2026","481","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
