"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Apr 19 00:46:10 UTC 2026","Sun Apr 19 00:47:05 UTC 2026","55375","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Sun Apr 19 00:45:02 UTC 2026","Sun Apr 19 00:45:32 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Sun Apr 19 00:48:11 UTC 2026","Sun Apr 19 00:48:11 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Sun Apr 19 00:45:32 UTC 2026","Sun Apr 19 00:45:32 UTC 2026","197","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Sun Apr 19 00:47:05 UTC 2026","Sun Apr 19 00:47:05 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sun Apr 19 00:45:32 UTC 2026","Sun Apr 19 00:45:32 UTC 2026","197","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sun Apr 19 00:47:10 UTC 2026","Sun Apr 19 00:47:40 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Sun Apr 19 00:47:41 UTC 2026","Sun Apr 19 00:48:11 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sun Apr 19 00:44:56 UTC 2026","Sun Apr 19 00:44:57 UTC 2026","800","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Sun Apr 19 00:48:16 UTC 2026","Sun Apr 19 00:48:46 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Sun Apr 19 00:45:32 UTC 2026","Sun Apr 19 00:45:38 UTC 2026","5092","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sun Apr 19 00:46:09 UTC 2026","Sun Apr 19 00:46:10 UTC 2026","1057","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sun Apr 19 00:45:32 UTC 2026","Sun Apr 19 00:45:32 UTC 2026","206","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sun Apr 19 00:46:08 UTC 2026","Sun Apr 19 00:46:09 UTC 2026","1216","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Sun Apr 19 00:44:57 UTC 2026","Sun Apr 19 00:45:02 UTC 2026","5121","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Sun Apr 19 00:45:38 UTC 2026","Sun Apr 19 00:46:08 UTC 2026","30001","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
