"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat May 23 00:50:04 UTC 2026","Sat May 23 00:50:09 UTC 2026","5332","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sat May 23 00:50:40 UTC 2026","Sat May 23 00:50:40 UTC 2026","350","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Sat May 23 00:50:39 UTC 2026","Sat May 23 00:50:40 UTC 2026","428","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Sat May 23 00:52:14 UTC 2026","Sat May 23 00:52:14 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Sat May 23 00:51:18 UTC 2026","Sat May 23 00:52:14 UTC 2026","56247","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Sat May 23 00:53:20 UTC 2026","Sat May 23 00:53:20 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Sat May 23 00:53:25 UTC 2026","Sat May 23 00:53:55 UTC 2026","30001","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Sat May 23 00:50:46 UTC 2026","Sat May 23 00:51:16 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Sat May 23 00:52:50 UTC 2026","Sat May 23 00:53:20 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sat May 23 00:50:40 UTC 2026","Sat May 23 00:50:40 UTC 2026","347","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Sat May 23 00:51:17 UTC 2026","Sat May 23 00:51:18 UTC 2026","1056","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Sat May 23 00:50:09 UTC 2026","Sat May 23 00:50:39 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Sat May 23 00:50:40 UTC 2026","Sat May 23 00:50:46 UTC 2026","5243","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sat May 23 00:51:16 UTC 2026","Sat May 23 00:51:17 UTC 2026","1401","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Sat May 23 00:52:20 UTC 2026","Sat May 23 00:52:50 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sat May 23 00:50:03 UTC 2026","Sat May 23 00:50:04 UTC 2026","497","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
