"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 06 00:53:48 UTC 2026","Sat Jun 06 00:53:49 UTC 2026","464","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Sat Jun 06 00:53:12 UTC 2026","Sat Jun 06 00:53:17 UTC 2026","5467","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Sat Jun 06 00:55:29 UTC 2026","Sat Jun 06 00:55:59 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Sat Jun 06 00:53:54 UTC 2026","Sat Jun 06 00:54:24 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sat Jun 06 00:53:48 UTC 2026","Sat Jun 06 00:53:48 UTC 2026","477","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sat Jun 06 00:53:11 UTC 2026","Sat Jun 06 00:53:12 UTC 2026","1146","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"failed","Sat Jun 06 00:56:30 UTC 2026","Sat Jun 06 00:56:30 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Sat Jun 06 00:53:17 UTC 2026","Sat Jun 06 00:53:47 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Sat Jun 06 00:53:49 UTC 2026","Sat Jun 06 00:53:54 UTC 2026","5375","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sat Jun 06 00:54:24 UTC 2026","Sat Jun 06 00:54:26 UTC 2026","1705","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Sat Jun 06 00:56:35 UTC 2026","Sat Jun 06 00:57:05 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sat Jun 06 00:53:48 UTC 2026","Sat Jun 06 00:53:48 UTC 2026","315","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sat Jun 06 00:56:00 UTC 2026","Sat Jun 06 00:56:30 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Sat Jun 06 00:54:27 UTC 2026","Sat Jun 06 00:55:24 UTC 2026","57042","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Sat Jun 06 00:54:26 UTC 2026","Sat Jun 06 00:54:27 UTC 2026","1055","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"failed","Sat Jun 06 00:55:24 UTC 2026","Sat Jun 06 00:55:24 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
