"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 04 00:39:27 UTC 2026","Tue Aug 04 00:39:33 UTC 2026","5244","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Tue Aug 04 00:39:27 UTC 2026","Tue Aug 04 00:39:27 UTC 2026","565","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Tue Aug 04 00:38:50 UTC 2026","Tue Aug 04 00:38:56 UTC 2026","5518","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Tue Aug 04 00:42:13 UTC 2026","Tue Aug 04 00:42:43 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Tue Aug 04 00:40:04 UTC 2026","Tue Aug 04 00:40:05 UTC 2026","1039","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"failed","Tue Aug 04 00:40:05 UTC 2026","Tue Aug 04 00:41:02 UTC 2026","56276","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Tue Aug 04 00:38:49 UTC 2026","Tue Aug 04 00:38:50 UTC 2026","1301","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Tue Aug 04 00:41:37 UTC 2026","Tue Aug 04 00:42:07 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Tue Aug 04 00:42:07 UTC 2026","Tue Aug 04 00:42:07 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Tue Aug 04 00:38:56 UTC 2026","Tue Aug 04 00:39:26 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Tue Aug 04 00:40:03 UTC 2026","Tue Aug 04 00:40:04 UTC 2026","1568","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Tue Aug 04 00:39:26 UTC 2026","Tue Aug 04 00:39:27 UTC 2026","581","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Tue Aug 04 00:41:07 UTC 2026","Tue Aug 04 00:41:37 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Tue Aug 04 00:39:33 UTC 2026","Tue Aug 04 00:40:03 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Tue Aug 04 00:41:02 UTC 2026","Tue Aug 04 00:41:02 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Tue Aug 04 00:39:26 UTC 2026","Tue Aug 04 00:39:26 UTC 2026","574","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
