"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 11 00:57:36 UTC 2026","Thu Jun 11 00:57:37 UTC 2026","416","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Thu Jun 11 00:58:14 UTC 2026","Thu Jun 11 00:58:15 UTC 2026","1054","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Thu Jun 11 00:59:16 UTC 2026","Thu Jun 11 00:59:46 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Thu Jun 11 00:58:15 UTC 2026","Thu Jun 11 00:59:11 UTC 2026","55857","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Thu Jun 11 00:56:59 UTC 2026","Thu Jun 11 00:57:00 UTC 2026","1119","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"failed","Thu Jun 11 00:57:00 UTC 2026","Thu Jun 11 00:57:06 UTC 2026","5361","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Thu Jun 11 00:57:36 UTC 2026","Thu Jun 11 00:57:36 UTC 2026","460","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Thu Jun 11 00:59:47 UTC 2026","Thu Jun 11 01:00:17 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Thu Jun 11 01:00:17 UTC 2026","Thu Jun 11 01:00:17 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Thu Jun 11 01:00:22 UTC 2026","Thu Jun 11 01:00:52 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Thu Jun 11 00:58:13 UTC 2026","Thu Jun 11 00:58:14 UTC 2026","1663","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Thu Jun 11 00:57:06 UTC 2026","Thu Jun 11 00:57:36 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Thu Jun 11 00:59:11 UTC 2026","Thu Jun 11 00:59:11 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Thu Jun 11 00:57:37 UTC 2026","Thu Jun 11 00:57:37 UTC 2026","413","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Thu Jun 11 00:57:42 UTC 2026","Thu Jun 11 00:58:12 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Thu Jun 11 00:57:37 UTC 2026","Thu Jun 11 00:57:42 UTC 2026","5177","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
