"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 11 00:49:57 UTC 2026","Mon May 11 00:49:57 UTC 2026","506","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Mon May 11 00:49:58 UTC 2026","Mon May 11 00:50:03 UTC 2026","5258","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Mon May 11 00:49:21 UTC 2026","Mon May 11 00:49:26 UTC 2026","5582","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Mon May 11 00:49:26 UTC 2026","Mon May 11 00:49:56 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Mon May 11 00:52:39 UTC 2026","Mon May 11 00:52:39 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Mon May 11 00:50:03 UTC 2026","Mon May 11 00:50:33 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Mon May 11 00:49:57 UTC 2026","Mon May 11 00:49:57 UTC 2026","382","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Mon May 11 00:52:44 UTC 2026","Mon May 11 00:53:14 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Mon May 11 00:49:19 UTC 2026","Mon May 11 00:49:21 UTC 2026","1546","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Mon May 11 00:51:38 UTC 2026","Mon May 11 00:52:08 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Mon May 11 00:51:33 UTC 2026","Mon May 11 00:51:33 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Mon May 11 00:49:57 UTC 2026","Mon May 11 00:49:58 UTC 2026","396","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Mon May 11 00:50:36 UTC 2026","Mon May 11 00:51:33 UTC 2026","56624","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Mon May 11 00:52:09 UTC 2026","Mon May 11 00:52:39 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Mon May 11 00:50:33 UTC 2026","Mon May 11 00:50:35 UTC 2026","1874","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Mon May 11 00:50:35 UTC 2026","Mon May 11 00:50:36 UTC 2026","1052","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
