"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 11 00:35:36 UTC 2026","Sat Apr 11 00:35:37 UTC 2026","1199","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Sat Apr 11 00:35:38 UTC 2026","Sat Apr 11 00:36:34 UTC 2026","56141","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Sat Apr 11 00:36:34 UTC 2026","Sat Apr 11 00:36:34 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Sat Apr 11 00:36:39 UTC 2026","Sat Apr 11 00:37:09 UTC 2026","30001","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Sat Apr 11 00:35:00 UTC 2026","Sat Apr 11 00:35:05 UTC 2026","5092","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"broken","Sat Apr 11 00:37:45 UTC 2026","Sat Apr 11 00:38:15 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sat Apr 11 00:35:37 UTC 2026","Sat Apr 11 00:35:38 UTC 2026","1051","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sat Apr 11 00:34:57 UTC 2026","Sat Apr 11 00:34:58 UTC 2026","794","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Sat Apr 11 00:35:00 UTC 2026","Sat Apr 11 00:35:00 UTC 2026","197","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sat Apr 11 00:35:05 UTC 2026","Sat Apr 11 00:35:35 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sat Apr 11 00:34:58 UTC 2026","Sat Apr 11 00:34:59 UTC 2026","1163","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Sat Apr 11 00:34:58 UTC 2026","Sat Apr 11 00:34:58 UTC 2026","493","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Sat Apr 11 00:37:39 UTC 2026","Sat Apr 11 00:37:39 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Sat Apr 11 00:35:00 UTC 2026","Sat Apr 11 00:35:00 UTC 2026","197","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Sat Apr 11 00:37:09 UTC 2026","Sat Apr 11 00:37:39 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sat Apr 11 00:34:59 UTC 2026","Sat Apr 11 00:35:00 UTC 2026","446","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
