"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jun 04 01:06:52 UTC 2026","Thu Jun 04 01:07:22 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Thu Jun 04 01:06:22 UTC 2026","Thu Jun 04 01:06:52 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Thu Jun 04 01:04:40 UTC 2026","Thu Jun 04 01:04:41 UTC 2026","427","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Thu Jun 04 01:04:41 UTC 2026","Thu Jun 04 01:04:41 UTC 2026","299","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Thu Jun 04 01:04:42 UTC 2026","Thu Jun 04 01:04:47 UTC 2026","5208","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Thu Jun 04 01:04:41 UTC 2026","Thu Jun 04 01:04:42 UTC 2026","414","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Thu Jun 04 01:07:28 UTC 2026","Thu Jun 04 01:07:58 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Thu Jun 04 01:04:04 UTC 2026","Thu Jun 04 01:04:05 UTC 2026","1127","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"failed","Thu Jun 04 01:06:17 UTC 2026","Thu Jun 04 01:06:17 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Thu Jun 04 01:05:20 UTC 2026","Thu Jun 04 01:06:17 UTC 2026","56831","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Thu Jun 04 01:04:10 UTC 2026","Thu Jun 04 01:04:40 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Thu Jun 04 01:07:22 UTC 2026","Thu Jun 04 01:07:22 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Thu Jun 04 01:05:17 UTC 2026","Thu Jun 04 01:05:19 UTC 2026","1682","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Thu Jun 04 01:05:19 UTC 2026","Thu Jun 04 01:05:20 UTC 2026","1056","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Thu Jun 04 01:04:47 UTC 2026","Thu Jun 04 01:05:17 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Thu Jun 04 01:04:05 UTC 2026","Thu Jun 04 01:04:10 UTC 2026","5323","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
