"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun May 17 00:52:51 UTC 2026","Sun May 17 00:53:21 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sun May 17 00:50:41 UTC 2026","Sun May 17 00:50:41 UTC 2026","424","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Sun May 17 00:52:16 UTC 2026","Sun May 17 00:52:16 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sun May 17 00:51:19 UTC 2026","Sun May 17 00:51:20 UTC 2026","1051","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sun May 17 00:51:17 UTC 2026","Sun May 17 00:51:19 UTC 2026","1405","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sun May 17 00:50:42 UTC 2026","Sun May 17 00:50:42 UTC 2026","430","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Sun May 17 00:53:27 UTC 2026","Sun May 17 00:53:57 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Sun May 17 00:50:05 UTC 2026","Sun May 17 00:50:11 UTC 2026","5326","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Sun May 17 00:53:22 UTC 2026","Sun May 17 00:53:22 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Sun May 17 00:52:21 UTC 2026","Sun May 17 00:52:51 UTC 2026","30001","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Sun May 17 00:50:47 UTC 2026","Sun May 17 00:51:17 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Sun May 17 00:50:11 UTC 2026","Sun May 17 00:50:41 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Sun May 17 00:50:41 UTC 2026","Sun May 17 00:50:42 UTC 2026","298","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Sun May 17 00:51:20 UTC 2026","Sun May 17 00:52:16 UTC 2026","56184","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Sun May 17 00:50:42 UTC 2026","Sun May 17 00:50:47 UTC 2026","5174","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sun May 17 00:50:04 UTC 2026","Sun May 17 00:50:05 UTC 2026","978","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
