"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 02 00:41:42 UTC 2026","Sun Aug 02 00:41:44 UTC 2026","1845","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Sun Aug 02 00:41:06 UTC 2026","Sun Aug 02 00:41:12 UTC 2026","5242","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sun Aug 02 00:41:05 UTC 2026","Sun Aug 02 00:41:06 UTC 2026","349","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sun Aug 02 00:43:16 UTC 2026","Sun Aug 02 00:43:46 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Sun Aug 02 00:43:52 UTC 2026","Sun Aug 02 00:44:22 UTC 2026","30001","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Sun Aug 02 00:42:40 UTC 2026","Sun Aug 02 00:42:40 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sun Aug 02 00:41:44 UTC 2026","Sun Aug 02 00:41:45 UTC 2026","1052","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Sun Aug 02 00:42:46 UTC 2026","Sun Aug 02 00:43:16 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Sun Aug 02 00:41:45 UTC 2026","Sun Aug 02 00:42:40 UTC 2026","55867","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Sun Aug 02 00:40:29 UTC 2026","Sun Aug 02 00:40:35 UTC 2026","5525","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sun Aug 02 00:40:28 UTC 2026","Sun Aug 02 00:40:29 UTC 2026","1390","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Sun Aug 02 00:41:06 UTC 2026","Sun Aug 02 00:41:06 UTC 2026","581","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Sun Aug 02 00:41:05 UTC 2026","Sun Aug 02 00:41:05 UTC 2026","591","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Sun Aug 02 00:43:46 UTC 2026","Sun Aug 02 00:43:46 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Sun Aug 02 00:41:12 UTC 2026","Sun Aug 02 00:41:42 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Sun Aug 02 00:40:35 UTC 2026","Sun Aug 02 00:41:05 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
