"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 01 01:02:04 UTC 2026","Wed Jul 01 01:02:34 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Wed Jul 01 01:02:35 UTC 2026","Wed Jul 01 01:02:36 UTC 2026","1056","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Wed Jul 01 01:04:44 UTC 2026","Wed Jul 01 01:05:14 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Wed Jul 01 01:01:28 UTC 2026","Wed Jul 01 01:01:58 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Wed Jul 01 01:01:58 UTC 2026","Wed Jul 01 01:01:58 UTC 2026","287","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Wed Jul 01 01:03:33 UTC 2026","Wed Jul 01 01:03:33 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Wed Jul 01 01:04:38 UTC 2026","Wed Jul 01 01:04:38 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Wed Jul 01 01:01:23 UTC 2026","Wed Jul 01 01:01:28 UTC 2026","5166","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Wed Jul 01 01:02:36 UTC 2026","Wed Jul 01 01:03:33 UTC 2026","56489","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Wed Jul 01 01:01:59 UTC 2026","Wed Jul 01 01:02:04 UTC 2026","5127","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Wed Jul 01 01:01:22 UTC 2026","Wed Jul 01 01:01:23 UTC 2026","508","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Wed Jul 01 01:03:38 UTC 2026","Wed Jul 01 01:04:08 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Wed Jul 01 01:02:34 UTC 2026","Wed Jul 01 01:02:35 UTC 2026","1282","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Wed Jul 01 01:01:58 UTC 2026","Wed Jul 01 01:01:58 UTC 2026","248","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Wed Jul 01 01:04:08 UTC 2026","Wed Jul 01 01:04:38 UTC 2026","30004","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Wed Jul 01 01:01:58 UTC 2026","Wed Jul 01 01:01:59 UTC 2026","314","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
