"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 02 00:59:26 UTC 2026","Tue Jun 02 00:59:27 UTC 2026","1053","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Tue Jun 02 00:58:48 UTC 2026","Tue Jun 02 00:58:48 UTC 2026","415","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Tue Jun 02 01:01:35 UTC 2026","Tue Jun 02 01:02:05 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Tue Jun 02 00:58:18 UTC 2026","Tue Jun 02 00:58:48 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Tue Jun 02 00:58:49 UTC 2026","Tue Jun 02 00:58:54 UTC 2026","5193","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Tue Jun 02 00:59:24 UTC 2026","Tue Jun 02 00:59:26 UTC 2026","1645","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Tue Jun 02 01:01:30 UTC 2026","Tue Jun 02 01:01:30 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Tue Jun 02 00:59:27 UTC 2026","Tue Jun 02 01:00:24 UTC 2026","56979","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Tue Jun 02 00:58:49 UTC 2026","Tue Jun 02 00:58:49 UTC 2026","431","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Tue Jun 02 01:01:00 UTC 2026","Tue Jun 02 01:01:30 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Tue Jun 02 01:00:29 UTC 2026","Tue Jun 02 01:00:59 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Tue Jun 02 00:58:12 UTC 2026","Tue Jun 02 00:58:18 UTC 2026","5344","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Tue Jun 02 00:58:48 UTC 2026","Tue Jun 02 00:58:49 UTC 2026","282","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Tue Jun 02 01:00:24 UTC 2026","Tue Jun 02 01:00:24 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Tue Jun 02 00:58:11 UTC 2026","Tue Jun 02 00:58:12 UTC 2026","976","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Tue Jun 02 00:58:54 UTC 2026","Tue Jun 02 00:59:24 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
