"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Apr 03 00:36:45 UTC 2026","Fri Apr 03 00:36:45 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Fri Apr 03 00:35:11 UTC 2026","Fri Apr 03 00:35:11 UTC 2026","212","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Fri Apr 03 00:35:10 UTC 2026","Fri Apr 03 00:35:11 UTC 2026","215","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Fri Apr 03 00:36:50 UTC 2026","Fri Apr 03 00:37:20 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Fri Apr 03 00:37:20 UTC 2026","Fri Apr 03 00:37:50 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Fri Apr 03 00:35:08 UTC 2026","Fri Apr 03 00:35:09 UTC 2026","488","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"failed","Fri Apr 03 00:37:50 UTC 2026","Fri Apr 03 00:37:50 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Fri Apr 03 00:35:48 UTC 2026","Fri Apr 03 00:35:49 UTC 2026","1047","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Fri Apr 03 00:35:09 UTC 2026","Fri Apr 03 00:35:09 UTC 2026","509","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Fri Apr 03 00:35:11 UTC 2026","Fri Apr 03 00:35:16 UTC 2026","5126","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"broken","Fri Apr 03 00:35:16 UTC 2026","Fri Apr 03 00:35:46 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Fri Apr 03 00:35:49 UTC 2026","Fri Apr 03 00:36:45 UTC 2026","55979","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Fri Apr 03 00:37:55 UTC 2026","Fri Apr 03 00:38:25 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Fri Apr 03 00:35:11 UTC 2026","Fri Apr 03 00:35:11 UTC 2026","214","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Fri Apr 03 00:35:09 UTC 2026","Fri Apr 03 00:35:10 UTC 2026","1157","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Fri Apr 03 00:35:46 UTC 2026","Fri Apr 03 00:35:48 UTC 2026","1203","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
