"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 14 01:08:20 UTC 2026","Sun Jun 14 01:08:50 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Sun Jun 14 01:05:34 UTC 2026","Sun Jun 14 01:05:40 UTC 2026","5225","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sun Jun 14 01:04:57 UTC 2026","Sun Jun 14 01:04:58 UTC 2026","922","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Sun Jun 14 01:06:10 UTC 2026","Sun Jun 14 01:06:11 UTC 2026","1538","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sun Jun 14 01:05:34 UTC 2026","Sun Jun 14 01:05:34 UTC 2026","281","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Sun Jun 14 01:08:15 UTC 2026","Sun Jun 14 01:08:15 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Sun Jun 14 01:07:14 UTC 2026","Sun Jun 14 01:07:44 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Sun Jun 14 01:05:40 UTC 2026","Sun Jun 14 01:06:10 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Sun Jun 14 01:07:45 UTC 2026","Sun Jun 14 01:08:15 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sun Jun 14 01:06:11 UTC 2026","Sun Jun 14 01:06:12 UTC 2026","1054","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"failed","Sun Jun 14 01:06:12 UTC 2026","Sun Jun 14 01:07:09 UTC 2026","56770","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Sun Jun 14 01:05:04 UTC 2026","Sun Jun 14 01:05:34 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Sun Jun 14 01:05:34 UTC 2026","Sun Jun 14 01:05:34 UTC 2026","232","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Sun Jun 14 01:04:58 UTC 2026","Sun Jun 14 01:05:03 UTC 2026","5166","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sun Jun 14 01:05:34 UTC 2026","Sun Jun 14 01:05:34 UTC 2026","283","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Sun Jun 14 01:07:09 UTC 2026","Sun Jun 14 01:07:09 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
