"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 01 00:40:02 UTC 2026","Sat Aug 01 00:40:02 UTC 2026","397","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Sat Aug 01 00:39:31 UTC 2026","Sat Aug 01 00:40:01 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Sat Aug 01 00:40:07 UTC 2026","Sat Aug 01 00:40:37 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Sat Aug 01 00:41:36 UTC 2026","Sat Aug 01 00:41:36 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Sat Aug 01 00:39:26 UTC 2026","Sat Aug 01 00:39:31 UTC 2026","5306","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Sat Aug 01 00:40:02 UTC 2026","Sat Aug 01 00:40:07 UTC 2026","5161","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sat Aug 01 00:39:24 UTC 2026","Sat Aug 01 00:39:26 UTC 2026","1424","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Sat Aug 01 00:42:11 UTC 2026","Sat Aug 01 00:42:41 UTC 2026","30001","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sat Aug 01 00:40:38 UTC 2026","Sat Aug 01 00:40:39 UTC 2026","1403","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sat Aug 01 00:40:01 UTC 2026","Sat Aug 01 00:40:02 UTC 2026","391","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Sat Aug 01 00:42:41 UTC 2026","Sat Aug 01 00:42:41 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Sat Aug 01 00:40:40 UTC 2026","Sat Aug 01 00:41:36 UTC 2026","55671","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Sat Aug 01 00:40:02 UTC 2026","Sat Aug 01 00:40:02 UTC 2026","265","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sat Aug 01 00:42:46 UTC 2026","Sat Aug 01 00:43:16 UTC 2026","30001","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sat Aug 01 00:40:39 UTC 2026","Sat Aug 01 00:40:40 UTC 2026","1040","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Sat Aug 01 00:41:41 UTC 2026","Sat Aug 01 00:42:11 UTC 2026","30001","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
