"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 29 00:56:25 UTC 2026","Fri May 29 00:56:26 UTC 2026","1282","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Fri May 29 00:55:49 UTC 2026","Fri May 29 00:55:55 UTC 2026","5142","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Fri May 29 00:55:49 UTC 2026","Fri May 29 00:55:49 UTC 2026","248","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Fri May 29 00:58:34 UTC 2026","Fri May 29 00:59:04 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Fri May 29 00:55:13 UTC 2026","Fri May 29 00:55:13 UTC 2026","551","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Fri May 29 00:56:26 UTC 2026","Fri May 29 00:56:27 UTC 2026","1055","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Fri May 29 00:55:55 UTC 2026","Fri May 29 00:56:25 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Fri May 29 00:57:29 UTC 2026","Fri May 29 00:57:59 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Fri May 29 00:57:59 UTC 2026","Fri May 29 00:58:29 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Fri May 29 00:58:29 UTC 2026","Fri May 29 00:58:29 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Fri May 29 00:55:49 UTC 2026","Fri May 29 00:55:49 UTC 2026","298","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Fri May 29 00:55:18 UTC 2026","Fri May 29 00:55:48 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Fri May 29 00:57:24 UTC 2026","Fri May 29 00:57:24 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Fri May 29 00:55:49 UTC 2026","Fri May 29 00:55:49 UTC 2026","286","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Fri May 29 00:55:13 UTC 2026","Fri May 29 00:55:18 UTC 2026","5221","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Fri May 29 00:56:27 UTC 2026","Fri May 29 00:57:24 UTC 2026","56565","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
