"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 27 00:53:48 UTC 2026","Wed May 27 00:53:53 UTC 2026","5224","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Wed May 27 00:53:47 UTC 2026","Wed May 27 00:53:47 UTC 2026","316","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Wed May 27 00:54:26 UTC 2026","Wed May 27 00:55:22 UTC 2026","56539","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Wed May 27 00:53:47 UTC 2026","Wed May 27 00:53:47 UTC 2026","458","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Wed May 27 00:56:33 UTC 2026","Wed May 27 00:57:03 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Wed May 27 00:55:58 UTC 2026","Wed May 27 00:56:28 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Wed May 27 00:53:47 UTC 2026","Wed May 27 00:53:48 UTC 2026","482","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Wed May 27 00:53:16 UTC 2026","Wed May 27 00:53:46 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Wed May 27 00:53:10 UTC 2026","Wed May 27 00:53:11 UTC 2026","970","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Wed May 27 00:55:28 UTC 2026","Wed May 27 00:55:58 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Wed May 27 00:56:28 UTC 2026","Wed May 27 00:56:28 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Wed May 27 00:54:23 UTC 2026","Wed May 27 00:54:25 UTC 2026","1677","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Wed May 27 00:55:22 UTC 2026","Wed May 27 00:55:22 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Wed May 27 00:53:53 UTC 2026","Wed May 27 00:54:23 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Wed May 27 00:53:11 UTC 2026","Wed May 27 00:53:16 UTC 2026","5343","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Wed May 27 00:54:25 UTC 2026","Wed May 27 00:54:26 UTC 2026","1056","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
