"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun May 10 00:49:14 UTC 2026","Sun May 10 00:49:44 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Sun May 10 00:49:50 UTC 2026","Sun May 10 00:50:20 UTC 2026","30001","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sun May 10 00:49:45 UTC 2026","Sun May 10 00:49:45 UTC 2026","281","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Sun May 10 00:52:25 UTC 2026","Sun May 10 00:52:25 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Sun May 10 00:50:22 UTC 2026","Sun May 10 00:50:23 UTC 2026","1053","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sun May 10 00:50:21 UTC 2026","Sun May 10 00:50:22 UTC 2026","1658","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sun May 10 00:49:44 UTC 2026","Sun May 10 00:49:45 UTC 2026","397","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Sun May 10 00:51:19 UTC 2026","Sun May 10 00:51:19 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Sun May 10 00:49:09 UTC 2026","Sun May 10 00:49:14 UTC 2026","5328","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Sun May 10 00:50:23 UTC 2026","Sun May 10 00:51:19 UTC 2026","55822","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Sun May 10 00:51:24 UTC 2026","Sun May 10 00:51:54 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sun May 10 00:49:08 UTC 2026","Sun May 10 00:49:09 UTC 2026","916","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Sun May 10 00:52:30 UTC 2026","Sun May 10 00:53:00 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sun May 10 00:49:45 UTC 2026","Sun May 10 00:49:45 UTC 2026","280","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Sun May 10 00:51:55 UTC 2026","Sun May 10 00:52:25 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Sun May 10 00:49:45 UTC 2026","Sun May 10 00:49:50 UTC 2026","5177","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
