"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 05 00:37:47 UTC 2026","Sun Apr 05 00:37:48 UTC 2026","1044","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sun Apr 05 00:37:10 UTC 2026","Sun Apr 05 00:37:10 UTC 2026","198","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Sun Apr 05 00:37:46 UTC 2026","Sun Apr 05 00:37:47 UTC 2026","1211","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Sun Apr 05 00:37:10 UTC 2026","Sun Apr 05 00:37:15 UTC 2026","5093","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sun Apr 05 00:37:10 UTC 2026","Sun Apr 05 00:37:10 UTC 2026","195","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sun Apr 05 00:37:08 UTC 2026","Sun Apr 05 00:37:09 UTC 2026","494","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Sun Apr 05 00:39:19 UTC 2026","Sun Apr 05 00:39:49 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sun Apr 05 00:37:09 UTC 2026","Sun Apr 05 00:37:10 UTC 2026","1160","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Sun Apr 05 00:37:07 UTC 2026","Sun Apr 05 00:37:08 UTC 2026","649","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"failed","Sun Apr 05 00:39:49 UTC 2026","Sun Apr 05 00:39:49 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Sun Apr 05 00:38:48 UTC 2026","Sun Apr 05 00:39:18 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Sun Apr 05 00:38:43 UTC 2026","Sun Apr 05 00:38:43 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sun Apr 05 00:37:10 UTC 2026","Sun Apr 05 00:37:10 UTC 2026","231","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sun Apr 05 00:37:15 UTC 2026","Sun Apr 05 00:37:45 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Sun Apr 05 00:37:48 UTC 2026","Sun Apr 05 00:38:43 UTC 2026","55408","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Sun Apr 05 00:39:54 UTC 2026","Sun Apr 05 00:40:24 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
