"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jul 02 00:53:17 UTC 2026","Thu Jul 02 00:53:22 UTC 2026","5371","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Thu Jul 02 00:54:32 UTC 2026","Thu Jul 02 00:55:28 UTC 2026","56481","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Thu Jul 02 00:53:53 UTC 2026","Thu Jul 02 00:53:53 UTC 2026","421","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Thu Jul 02 00:54:29 UTC 2026","Thu Jul 02 00:54:31 UTC 2026","1658","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Thu Jul 02 00:56:04 UTC 2026","Thu Jul 02 00:56:34 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Thu Jul 02 00:54:31 UTC 2026","Thu Jul 02 00:54:32 UTC 2026","1051","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Thu Jul 02 00:53:22 UTC 2026","Thu Jul 02 00:53:52 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Thu Jul 02 00:56:39 UTC 2026","Thu Jul 02 00:57:09 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Thu Jul 02 00:56:34 UTC 2026","Thu Jul 02 00:56:34 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Thu Jul 02 00:53:54 UTC 2026","Thu Jul 02 00:53:59 UTC 2026","5342","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Thu Jul 02 00:55:28 UTC 2026","Thu Jul 02 00:55:28 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Thu Jul 02 00:55:34 UTC 2026","Thu Jul 02 00:56:04 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Thu Jul 02 00:53:53 UTC 2026","Thu Jul 02 00:53:54 UTC 2026","414","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Thu Jul 02 00:53:53 UTC 2026","Thu Jul 02 00:53:53 UTC 2026","298","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Thu Jul 02 00:53:16 UTC 2026","Thu Jul 02 00:53:17 UTC 2026","1041","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Thu Jul 02 00:53:59 UTC 2026","Thu Jul 02 00:54:29 UTC 2026","30004","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
