"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 29 00:34:49 UTC 2026","Sat Aug 29 00:34:49 UTC 2026","413","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Sat Aug 29 00:34:12 UTC 2026","Sat Aug 29 00:34:18 UTC 2026","5324","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Sat Aug 29 00:35:27 UTC 2026","Sat Aug 29 00:36:24 UTC 2026","56719","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Sat Aug 29 00:34:48 UTC 2026","Sat Aug 29 00:34:48 UTC 2026","418","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sat Aug 29 00:35:24 UTC 2026","Sat Aug 29 00:35:26 UTC 2026","1647","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Sat Aug 29 00:37:29 UTC 2026","Sat Aug 29 00:37:29 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Sat Aug 29 00:34:48 UTC 2026","Sat Aug 29 00:34:49 UTC 2026","282","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sat Aug 29 00:34:18 UTC 2026","Sat Aug 29 00:34:48 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Sat Aug 29 00:37:35 UTC 2026","Sat Aug 29 00:38:05 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Sat Aug 29 00:34:49 UTC 2026","Sat Aug 29 00:34:54 UTC 2026","5178","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Sat Aug 29 00:36:24 UTC 2026","Sat Aug 29 00:36:24 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Sat Aug 29 00:34:54 UTC 2026","Sat Aug 29 00:35:24 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sat Aug 29 00:35:26 UTC 2026","Sat Aug 29 00:35:27 UTC 2026","1054","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sat Aug 29 00:34:11 UTC 2026","Sat Aug 29 00:34:12 UTC 2026","955","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Sat Aug 29 00:36:59 UTC 2026","Sat Aug 29 00:37:29 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Sat Aug 29 00:36:29 UTC 2026","Sat Aug 29 00:36:59 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
