"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 05 00:38:12 UTC 2026","Wed Aug 05 00:38:12 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Wed Aug 05 00:36:01 UTC 2026","Wed Aug 05 00:36:07 UTC 2026","5164","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Wed Aug 05 00:38:18 UTC 2026","Wed Aug 05 00:38:48 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Wed Aug 05 00:39:23 UTC 2026","Wed Aug 05 00:39:53 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Wed Aug 05 00:36:43 UTC 2026","Wed Aug 05 00:37:13 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Wed Aug 05 00:36:38 UTC 2026","Wed Aug 05 00:36:43 UTC 2026","5141","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Wed Aug 05 00:36:01 UTC 2026","Wed Aug 05 00:36:01 UTC 2026","656","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Wed Aug 05 00:36:07 UTC 2026","Wed Aug 05 00:36:37 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Wed Aug 05 00:36:37 UTC 2026","Wed Aug 05 00:36:37 UTC 2026","282","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Wed Aug 05 00:38:48 UTC 2026","Wed Aug 05 00:39:18 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Wed Aug 05 00:37:13 UTC 2026","Wed Aug 05 00:37:14 UTC 2026","1537","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Wed Aug 05 00:39:18 UTC 2026","Wed Aug 05 00:39:18 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Wed Aug 05 00:37:15 UTC 2026","Wed Aug 05 00:38:12 UTC 2026","56978","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Wed Aug 05 00:36:37 UTC 2026","Wed Aug 05 00:36:37 UTC 2026","265","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Wed Aug 05 00:36:37 UTC 2026","Wed Aug 05 00:36:38 UTC 2026","248","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Wed Aug 05 00:37:14 UTC 2026","Wed Aug 05 00:37:15 UTC 2026","1052","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
