"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun May 31 00:56:25 UTC 2026","Sun May 31 00:56:30 UTC 2026","5276","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sun May 31 00:57:02 UTC 2026","Sun May 31 00:57:03 UTC 2026","1053","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Sun May 31 00:58:04 UTC 2026","Sun May 31 00:58:34 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sun May 31 00:57:00 UTC 2026","Sun May 31 00:57:02 UTC 2026","1732","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Sun May 31 00:55:48 UTC 2026","Sun May 31 00:55:53 UTC 2026","5426","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sun May 31 00:56:24 UTC 2026","Sun May 31 00:56:24 UTC 2026","315","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Sun May 31 00:56:23 UTC 2026","Sun May 31 00:56:24 UTC 2026","481","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sun May 31 00:56:24 UTC 2026","Sun May 31 00:56:25 UTC 2026","479","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Sun May 31 00:59:10 UTC 2026","Sun May 31 00:59:40 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Sun May 31 00:58:35 UTC 2026","Sun May 31 00:59:05 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Sun May 31 00:57:03 UTC 2026","Sun May 31 00:57:59 UTC 2026","56012","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Sun May 31 00:59:05 UTC 2026","Sun May 31 00:59:05 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Sun May 31 00:55:53 UTC 2026","Sun May 31 00:56:23 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Sun May 31 00:57:59 UTC 2026","Sun May 31 00:57:59 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sun May 31 00:55:47 UTC 2026","Sun May 31 00:55:48 UTC 2026","1006","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Sun May 31 00:56:30 UTC 2026","Sun May 31 00:57:00 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
