"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 12 00:26:32 UTC 2026","Wed Aug 12 00:26:32 UTC 2026","315","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Wed Aug 12 00:26:32 UTC 2026","Wed Aug 12 00:26:37 UTC 2026","5158","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Wed Aug 12 00:25:56 UTC 2026","Wed Aug 12 00:26:01 UTC 2026","5221","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Wed Aug 12 00:26:31 UTC 2026","Wed Aug 12 00:26:32 UTC 2026","357","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Wed Aug 12 00:26:37 UTC 2026","Wed Aug 12 00:27:07 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Wed Aug 12 00:28:06 UTC 2026","Wed Aug 12 00:28:06 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Wed Aug 12 00:27:10 UTC 2026","Wed Aug 12 00:28:06 UTC 2026","55992","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Wed Aug 12 00:26:01 UTC 2026","Wed Aug 12 00:26:31 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Wed Aug 12 00:29:11 UTC 2026","Wed Aug 12 00:29:11 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Wed Aug 12 00:28:41 UTC 2026","Wed Aug 12 00:29:11 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Wed Aug 12 00:29:16 UTC 2026","Wed Aug 12 00:29:46 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Wed Aug 12 00:27:09 UTC 2026","Wed Aug 12 00:27:10 UTC 2026","1054","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Wed Aug 12 00:27:07 UTC 2026","Wed Aug 12 00:27:09 UTC 2026","1296","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Wed Aug 12 00:26:32 UTC 2026","Wed Aug 12 00:26:32 UTC 2026","264","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Wed Aug 12 00:25:55 UTC 2026","Wed Aug 12 00:25:56 UTC 2026","893","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Wed Aug 12 00:28:11 UTC 2026","Wed Aug 12 00:28:41 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
