"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 04 00:35:41 UTC 2026","Fri Sep 04 00:35:42 UTC 2026","940","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Fri Sep 04 00:36:54 UTC 2026","Fri Sep 04 00:36:55 UTC 2026","1526","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Fri Sep 04 00:35:42 UTC 2026","Fri Sep 04 00:35:47 UTC 2026","5157","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Fri Sep 04 00:38:28 UTC 2026","Fri Sep 04 00:38:58 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Fri Sep 04 00:36:55 UTC 2026","Fri Sep 04 00:36:56 UTC 2026","1054","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Fri Sep 04 00:35:47 UTC 2026","Fri Sep 04 00:36:17 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Fri Sep 04 00:36:18 UTC 2026","Fri Sep 04 00:36:18 UTC 2026","264","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Fri Sep 04 00:36:23 UTC 2026","Fri Sep 04 00:36:53 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Fri Sep 04 00:36:18 UTC 2026","Fri Sep 04 00:36:18 UTC 2026","270","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Fri Sep 04 00:38:58 UTC 2026","Fri Sep 04 00:38:58 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Fri Sep 04 00:36:18 UTC 2026","Fri Sep 04 00:36:18 UTC 2026","248","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Fri Sep 04 00:37:52 UTC 2026","Fri Sep 04 00:37:52 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Fri Sep 04 00:39:03 UTC 2026","Fri Sep 04 00:39:33 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Fri Sep 04 00:36:18 UTC 2026","Fri Sep 04 00:36:23 UTC 2026","5126","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"broken","Fri Sep 04 00:37:58 UTC 2026","Fri Sep 04 00:38:28 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Fri Sep 04 00:36:56 UTC 2026","Fri Sep 04 00:37:52 UTC 2026","56203","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
