"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 16 01:06:56 UTC 2026","Tue Jun 16 01:06:56 UTC 2026","299","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Tue Jun 16 01:07:34 UTC 2026","Tue Jun 16 01:08:30 UTC 2026","55964","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Tue Jun 16 01:07:02 UTC 2026","Tue Jun 16 01:07:32 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Tue Jun 16 01:06:19 UTC 2026","Tue Jun 16 01:06:20 UTC 2026","928","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Tue Jun 16 01:06:56 UTC 2026","Tue Jun 16 01:06:56 UTC 2026","298","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Tue Jun 16 01:06:20 UTC 2026","Tue Jun 16 01:06:25 UTC 2026","5188","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Tue Jun 16 01:09:06 UTC 2026","Tue Jun 16 01:09:36 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Tue Jun 16 01:06:56 UTC 2026","Tue Jun 16 01:06:56 UTC 2026","232","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Tue Jun 16 01:07:33 UTC 2026","Tue Jun 16 01:07:34 UTC 2026","1054","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Tue Jun 16 01:08:35 UTC 2026","Tue Jun 16 01:09:05 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Tue Jun 16 01:09:41 UTC 2026","Tue Jun 16 01:10:11 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Tue Jun 16 01:06:25 UTC 2026","Tue Jun 16 01:06:55 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Tue Jun 16 01:09:36 UTC 2026","Tue Jun 16 01:09:36 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Tue Jun 16 01:07:32 UTC 2026","Tue Jun 16 01:07:33 UTC 2026","1560","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Tue Jun 16 01:06:56 UTC 2026","Tue Jun 16 01:07:02 UTC 2026","5126","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Tue Jun 16 01:08:30 UTC 2026","Tue Jun 16 01:08:30 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
