"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 11 00:39:44 UTC 2026","Sat Jul 11 00:40:14 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Sat Jul 11 00:40:14 UTC 2026","Sat Jul 11 00:40:14 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Sat Jul 11 00:38:10 UTC 2026","Sat Jul 11 00:38:11 UTC 2026","1289","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sat Jul 11 00:37:34 UTC 2026","Sat Jul 11 00:37:34 UTC 2026","298","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Sat Jul 11 00:39:14 UTC 2026","Sat Jul 11 00:39:44 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Sat Jul 11 00:37:03 UTC 2026","Sat Jul 11 00:37:33 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Sat Jul 11 00:37:34 UTC 2026","Sat Jul 11 00:37:39 UTC 2026","5141","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sat Jul 11 00:36:57 UTC 2026","Sat Jul 11 00:36:58 UTC 2026","960","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Sat Jul 11 00:40:19 UTC 2026","Sat Jul 11 00:40:49 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Sat Jul 11 00:39:09 UTC 2026","Sat Jul 11 00:39:09 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sat Jul 11 00:37:34 UTC 2026","Sat Jul 11 00:37:34 UTC 2026","248","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sat Jul 11 00:37:39 UTC 2026","Sat Jul 11 00:38:09 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sat Jul 11 00:38:11 UTC 2026","Sat Jul 11 00:38:12 UTC 2026","1055","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"failed","Sat Jul 11 00:38:12 UTC 2026","Sat Jul 11 00:39:09 UTC 2026","56869","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Sat Jul 11 00:36:58 UTC 2026","Sat Jul 11 00:37:03 UTC 2026","5160","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sat Jul 11 00:37:33 UTC 2026","Sat Jul 11 00:37:34 UTC 2026","290","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
