"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Apr 05 00:45:47 UTC 2026","Sun Apr 05 00:46:17 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Sun Apr 05 00:44:41 UTC 2026","Sun Apr 05 00:45:11 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sun Apr 05 00:43:39 UTC 2026","Sun Apr 05 00:43:40 UTC 2026","1047","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sun Apr 05 00:43:00 UTC 2026","Sun Apr 05 00:43:01 UTC 2026","512","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Sun Apr 05 00:45:11 UTC 2026","Sun Apr 05 00:45:41 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sun Apr 05 00:43:00 UTC 2026","Sun Apr 05 00:43:00 UTC 2026","498","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Sun Apr 05 00:43:02 UTC 2026","Sun Apr 05 00:43:02 UTC 2026","198","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Sun Apr 05 00:43:02 UTC 2026","Sun Apr 05 00:43:02 UTC 2026","197","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sun Apr 05 00:43:02 UTC 2026","Sun Apr 05 00:43:02 UTC 2026","212","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sun Apr 05 00:43:08 UTC 2026","Sun Apr 05 00:43:38 UTC 2026","30004","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sun Apr 05 00:43:01 UTC 2026","Sun Apr 05 00:43:02 UTC 2026","1159","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Sun Apr 05 00:43:38 UTC 2026","Sun Apr 05 00:43:39 UTC 2026","1195","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Sun Apr 05 00:44:36 UTC 2026","Sun Apr 05 00:44:36 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Sun Apr 05 00:43:40 UTC 2026","Sun Apr 05 00:44:36 UTC 2026","56025","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Sun Apr 05 00:43:02 UTC 2026","Sun Apr 05 00:43:08 UTC 2026","5093","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Sun Apr 05 00:45:41 UTC 2026","Sun Apr 05 00:45:41 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
