"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 12 00:45:21 UTC 2026","Tue May 12 00:45:21 UTC 2026","481","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Tue May 12 00:45:20 UTC 2026","Tue May 12 00:45:21 UTC 2026","603","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Tue May 12 00:46:56 UTC 2026","Tue May 12 00:46:56 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Tue May 12 00:44:44 UTC 2026","Tue May 12 00:44:45 UTC 2026","891","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Tue May 12 00:45:27 UTC 2026","Tue May 12 00:45:57 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Tue May 12 00:45:57 UTC 2026","Tue May 12 00:45:59 UTC 2026","1590","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Tue May 12 00:45:59 UTC 2026","Tue May 12 00:46:00 UTC 2026","1057","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"failed","Tue May 12 00:48:01 UTC 2026","Tue May 12 00:48:01 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Tue May 12 00:44:45 UTC 2026","Tue May 12 00:44:50 UTC 2026","5515","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Tue May 12 00:44:50 UTC 2026","Tue May 12 00:45:20 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Tue May 12 00:45:21 UTC 2026","Tue May 12 00:45:22 UTC 2026","347","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Tue May 12 00:48:07 UTC 2026","Tue May 12 00:48:37 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Tue May 12 00:45:22 UTC 2026","Tue May 12 00:45:27 UTC 2026","5227","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"broken","Tue May 12 00:47:31 UTC 2026","Tue May 12 00:48:01 UTC 2026","30004","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Tue May 12 00:47:01 UTC 2026","Tue May 12 00:47:31 UTC 2026","30001","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Tue May 12 00:46:00 UTC 2026","Tue May 12 00:46:55 UTC 2026","55625","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
