"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 05 00:43:56 UTC 2026","Tue May 05 00:43:56 UTC 2026","282","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Tue May 05 00:43:20 UTC 2026","Tue May 05 00:43:20 UTC 2026","804","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Tue May 05 00:43:56 UTC 2026","Tue May 05 00:43:57 UTC 2026","232","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Tue May 05 00:46:42 UTC 2026","Tue May 05 00:47:12 UTC 2026","30001","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Tue May 05 00:44:02 UTC 2026","Tue May 05 00:44:32 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Tue May 05 00:44:34 UTC 2026","Tue May 05 00:45:31 UTC 2026","56947","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Tue May 05 00:43:56 UTC 2026","Tue May 05 00:43:56 UTC 2026","293","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Tue May 05 00:43:57 UTC 2026","Tue May 05 00:44:02 UTC 2026","5159","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Tue May 05 00:46:37 UTC 2026","Tue May 05 00:46:37 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Tue May 05 00:43:20 UTC 2026","Tue May 05 00:43:26 UTC 2026","5157","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Tue May 05 00:44:32 UTC 2026","Tue May 05 00:44:33 UTC 2026","1561","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Tue May 05 00:43:26 UTC 2026","Tue May 05 00:43:56 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Tue May 05 00:44:33 UTC 2026","Tue May 05 00:44:34 UTC 2026","1055","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"failed","Tue May 05 00:45:31 UTC 2026","Tue May 05 00:45:31 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Tue May 05 00:45:37 UTC 2026","Tue May 05 00:46:07 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Tue May 05 00:46:07 UTC 2026","Tue May 05 00:46:37 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
