"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 10 00:35:41 UTC 2026","Fri Apr 10 00:35:42 UTC 2026","1159","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Fri Apr 10 00:36:28 UTC 2026","Fri Apr 10 00:36:29 UTC 2026","1197","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Fri Apr 10 00:35:47 UTC 2026","Fri Apr 10 00:35:48 UTC 2026","211","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Fri Apr 10 00:35:42 UTC 2026","Fri Apr 10 00:35:47 UTC 2026","5089","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Fri Apr 10 00:36:29 UTC 2026","Fri Apr 10 00:36:35 UTC 2026","6045","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Fri Apr 10 00:35:41 UTC 2026","Fri Apr 10 00:35:41 UTC 2026","500","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Fri Apr 10 00:38:08 UTC 2026","Fri Apr 10 00:38:38 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Fri Apr 10 00:37:33 UTC 2026","Fri Apr 10 00:37:33 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Fri Apr 10 00:35:53 UTC 2026","Fri Apr 10 00:35:58 UTC 2026","5096","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"broken","Fri Apr 10 00:38:43 UTC 2026","Fri Apr 10 00:39:13 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Fri Apr 10 00:35:40 UTC 2026","Fri Apr 10 00:35:41 UTC 2026","726","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Fri Apr 10 00:37:38 UTC 2026","Fri Apr 10 00:38:08 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Fri Apr 10 00:36:35 UTC 2026","Fri Apr 10 00:37:33 UTC 2026","57433","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Fri Apr 10 00:38:38 UTC 2026","Fri Apr 10 00:38:38 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Fri Apr 10 00:35:48 UTC 2026","Fri Apr 10 00:35:53 UTC 2026","5093","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Fri Apr 10 00:35:58 UTC 2026","Fri Apr 10 00:36:28 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
