"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 06 00:41:12 UTC 2026","Mon Apr 06 00:41:13 UTC 2026","894","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"failed","Mon Apr 06 00:41:25 UTC 2026","Mon Apr 06 00:41:30 UTC 2026","5111","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Mon Apr 06 00:41:15 UTC 2026","Mon Apr 06 00:41:20 UTC 2026","5121","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Mon Apr 06 00:41:30 UTC 2026","Mon Apr 06 00:42:00 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"failed","Mon Apr 06 00:42:08 UTC 2026","Mon Apr 06 00:43:04 UTC 2026","56242","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Mon Apr 06 00:41:13 UTC 2026","Mon Apr 06 00:41:15 UTC 2026","1178","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Mon Apr 06 00:41:13 UTC 2026","Mon Apr 06 00:41:13 UTC 2026","512","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Mon Apr 06 00:44:09 UTC 2026","Mon Apr 06 00:44:09 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Mon Apr 06 00:41:20 UTC 2026","Mon Apr 06 00:41:25 UTC 2026","5107","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Mon Apr 06 00:41:20 UTC 2026","Mon Apr 06 00:41:20 UTC 2026","214","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Mon Apr 06 00:42:02 UTC 2026","Mon Apr 06 00:42:08 UTC 2026","6046","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Mon Apr 06 00:42:00 UTC 2026","Mon Apr 06 00:42:02 UTC 2026","1206","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Mon Apr 06 00:43:04 UTC 2026","Mon Apr 06 00:43:04 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Mon Apr 06 00:43:39 UTC 2026","Mon Apr 06 00:44:09 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Mon Apr 06 00:43:09 UTC 2026","Mon Apr 06 00:43:39 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Mon Apr 06 00:44:14 UTC 2026","Mon Apr 06 00:44:44 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
